310,20140423,103,183,143
310,20140424,115,169,142
310,20140425,114,201,158
310,20140426,98,150,124
310,20140427,96,153,125
310,20140428,112,179,146
310,20140429,101,151,126
310,20140430,86,123,105
310,20140501,85,172,129
310,20140502,88,131,110
310,20140503,68,128,98
310,20140504,52,127,90
310,20140505,98,188,143
310,20140506,105,171,138
310,20140507,102,148,125
310,20140508,111,138,125
310,20140509,109,155,132
310,20140510,94,156,125
310,20140511,94,129,112
310,20140512,104,139,122
310,20140513,82,141,112
310,20140514,85,141,113
310,20140515,73,146,110
310,20140516,85,173,129
310,20140517,101,195,148
310,20140518,116,220,168
310,20140519,145,242,194
310,20140520,146,238,192
310,20140521,138,188,163
310,20140522,143,190,167
310,20140523,130,191,161
310,20140524,120,171,146
310,20140525,117,194,156
310,20140526,138,210,174
310,20140527,135,170,153
310,20140528,129,155,142
310,20140529,119,179,149
310,20140530,108,172,140
310,20140531,116,179,148
310,20140601,119,187,153
310,20140602,123,183,153
310,20140603,139,197,168
310,20140604,109,168,139
310,20140605,97,177,137
310,20140606,125,228,177
310,20140607,160,254,207
310,20140608,162,243,203
310,20140609,180,248,214
310,20140610,152,223,188
310,20140611,147,196,172
310,20140612,133,216,175
310,20140613,147,221,184
310,20140614,142,186,164
310,20140615,140,179,160
310,20140616,140,171,156
310,20140617,137,177,157
310,20140618,123,194,159
310,20140619,133,174,154
310,20140620,123,183,153
310,20140621,121,202,162
310,20140622,132,203,168
310,20140623,127,214,171
310,20140624,140,211,176
310,20140625,130,184,157
310,20140626,135,207,171
310,20140627,156,193,175
310,20140628,144,191,168
310,20140629,139,182,161
310,20140630,132,187,160
310,20140701,121,194,158
310,20140702,125,204,165
310,20140703,159,237,198
310,20140704,172,259,216
310,20140705,171,224,198
310,20140706,142,219,181
310,20140707,133,210,172
310,20140708,145,172,159
310,20140709,146,163,155
310,20140710,162,179,171
310,20140711,159,183,171
310,20140712,163,186,175
310,20140713,160,199,180
310,20140714,153,194,174
310,20140715,148,214,181
310,20140716,153,243,198
310,20140717,174,267,221
310,20140718,201,303,252
310,20140719,186,284,235
310,20140720,182,229,206
310,20140721,177,193,185
310,20140722,177,243,210
310,20140723,191,278,235
310,20140724,185,269,227
310,20140725,179,242,211
310,20140726,172,219,196
310,20140727,177,268,223
310,20140728,146,208,177
310,20140729,173,230,202
310,20140730,163,209,186
310,20140731,167,246,207
310,20140801,150,238,194
310,20140802,179,249,214
310,20140803,163,223,193
310,20140804,152,214,183
310,20140805,155,229,192
310,20140806,171,203,187
310,20140807,161,241,201
310,20140808,180,218,199
310,20140809,162,215,189
310,20140810,162,214,188
310,20140811,148,208,178
310,20140812,137,194,166
310,20140813,140,195,168
310,20140814,151,200,176
310,20140815,142,193,168
310,20140816,153,187,170
310,20140817,148,185,167
310,20140818,135,177,156
310,20140819,117,167,142
310,20140820,112,175,144
310,20140821,120,174,147
310,20140822,128,173,151
310,20140823,114,170,142
310,20140824,114,171,143
310,20140825,135,165,150
310,20140826,131,160,146
310,20140827,112,205,159
310,20140828,155,201,178
310,20140829,144,204,174
310,20140830,154,181,168
310,20140831,139,184,162
310,20140901,139,216,178
310,20140902,160,220,190
310,20140903,151,214,183
310,20140904,146,228,187
310,20140905,177,221,199
310,20140906,154,194,174
310,20140907,151,213,182
310,20140908,141,201,171
310,20140909,137,176,157
310,20140910,136,188,162
310,20140911,126,199,163
310,20140912,132,209,171
310,20140913,143,205,174
310,20140914,145,202,174
310,20140915,131,226,179
310,20140916,138,235,187
310,20140917,147,248,198
310,20140918,160,255,208
310,20140919,167,256,212
310,20140920,172,208,190
310,20140921,147,185,166
310,20140922,124,175,150
310,20140923,122,184,153
310,20140924,132,169,151
310,20140925,133,169,151
310,20140926,139,187,163
310,20140927,149,206,178
310,20140928,154,215,185
310,20140929,155,190,173
310,20140930,152,192,172
310,20141001,146,222,184
310,20141002,141,195,168
310,20141003,130,213,172
310,20141004,127,204,166
310,20141005,119,167,143
310,20141006,122,150,136
310,20141007,101,146,124
310,20141008,110,174,142
310,20141009,136,183,160
310,20141010,125,181,153
310,20141011,126,168,147
310,20141012,120,167,144
310,20141013,134,161,148
310,20141014,125,144,135
310,20141015,124,179,152
310,20141016,138,174,156
310,20141017,136,186,161
310,20141018,147,210,179
310,20141019,152,197,175
310,20141020,132,162,147
310,20141021,104,157,131
310,20141022,101,135,118
310,20141023,113,147,130
310,20141024,116,132,124
310,20141025,121,150,136
310,20141026,125,161,143
310,20141027,117,165,141
310,20141028,93,119,106
310,20141029,97,129,113
310,20141030,117,163,140
310,20141031,129,182,156
310,20141101,138,179,159
310,20141102,124,160,142
310,20141103,103,144,124
310,20141104,90,111,101
310,20141105,67,98,83
310,20141106,39,112,76
310,20141107,82,123,103
310,20141108,89,125,107
310,20141109,97,127,112
310,20141110,83,125,104
310,20141111,80,133,107
310,20141112,96,131,114
310,20141113,84,131,108
310,20141114,89,112,101
310,20141115,96,112,104
310,20141116,90,102,96
310,20141117,90,114,102
310,20141118,75,100,88
310,20141119,83,102,93
310,20141120,60,89,75
310,20141121,44,93,69
310,20141122,79,123,101
310,20141123,92,133,113
310,20141124,47,108,78
310,20141125,39,88,64
310,20141126,60,94,77
310,20141127,93,106,100
310,20141128,70,106,88
310,20141129,45,78,62
310,20141130,25,52,39
310,20141201,22,37,30
310,20141202,22,37,30
310,20141203,-13,37,12
310,20141204,-14,33,10
310,20141205,29,78,54
310,20141206,50,93,72
310,20141207,33,88,61
310,20141208,31,73,52
310,20141209,46,79,63
310,20141210,49,95,72
310,20141211,52,87,70
310,20141212,65,94,80
310,20141213,38,69,54
310,20141214,26,61,44
310,20141215,37,81,59
310,20141216,49,81,65
310,20141217,50,108,79
310,20141218,89,120,105
310,20141219,82,120,101
310,20141220,78,91,85
310,20141221,55,101,78
310,20141222,89,118,104
310,20141223,90,116,103
310,20141224,75,98,87
310,20141225,38,83,61
310,20141226,14,62,38
310,20141227,7,34,21
310,20141228,-13,25,6
310,20141229,24,75,50
310,20141230,39,70,55
310,20141231,32,68,50
